"age;""job"";""marital"";""education"";""default"";""balance"";""housing"";""loan"";""contact"";""day"";""month"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""y"""
"26;""admin."";""divorced"";""secondary"";""no"";-45;""yes"";""no"";""unknown"";4;""jun"";357;2;-1;0;""unknown"";""no"""
"30;""unknown"";""single"";""primary"";""no"";13052;""no"";""no"";""unknown"";4;""jun"";140;1;-1;0;""unknown"";""no"""
"49;""entrepreneur"";""married"";""primary"";""no"";5380;""yes"";""no"";""unknown"";4;""jun"";98;4;-1;0;""unknown"";""no"""
"27;""admin."";""married"";""secondary"";""no"";-247;""yes"";""yes"";""unknown"";4;""jun"";344;2;-1;0;""unknown"";""no"""
"32;""technician"";""divorced"";""secondary"";""no"";273;""yes"";""no"";""unknown"";4;""jun"";204;1;-1;0;""unknown"";""no"""
"45;""services"";""married"";""secondary"";""no"";0;""no"";""no"";""unknown"";4;""jun"";153;6;-1;0;""unknown"";""no"""
"48;""blue-collar"";""single"";""tertiary"";""no"";2330;""yes"";""no"";""unknown"";4;""jun"";15;1;-1;0;""unknown"";""no"""
"24;""services"";""single"";""secondary"";""no"";-141;""yes"";""no"";""unknown"";4;""jun"";654;2;-1;0;""unknown"";""no"""
"30;""management"";""single"";""tertiary"";""no"";17036;""yes"";""no"";""unknown"";4;""jun"";597;7;-1;0;""unknown"";""no"""
"28;""unemployed"";""single"";""tertiary"";""no"";1010;""yes"";""no"";""unknown"";4;""jun"";174;2;-1;0;""unknown"";""no"""
"58;""housemaid"";""married"";""primary"";""no"";5278;""yes"";""no"";""unknown"";4;""jun"";763;4;-1;0;""unknown"";""no"""
"33;""management"";""married"";""tertiary"";""no"";1808;""yes"";""no"";""unknown"";4;""jun"";99;4;-1;0;""unknown"";""no"""
"26;""blue-collar"";""married"";""secondary"";""yes"";-82;""yes"";""no"";""unknown"";4;""jun"";23;2;-1;0;""unknown"";""no"""
"52;""blue-collar"";""single"";""secondary"";""no"";510;""yes"";""no"";""unknown"";4;""jun"";324;1;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""secondary"";""no"";406;""yes"";""no"";""unknown"";4;""jun"";222;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""secondary"";""no"";518;""yes"";""no"";""unknown"";4;""jun"";608;2;-1;0;""unknown"";""no"""
"53;""services"";""married"";""secondary"";""no"";579;""no"";""no"";""unknown"";4;""jun"";1224;7;-1;0;""unknown"";""no"""
"25;""blue-collar"";""married"";""secondary"";""no"";-507;""yes"";""yes"";""unknown"";4;""jun"";404;2;-1;0;""unknown"";""no"""
"32;""blue-collar"";""divorced"";""secondary"";""no"";880;""yes"";""yes"";""unknown"";4;""jun"";112;1;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""secondary"";""no"";273;""yes"";""no"";""unknown"";4;""jun"";163;1;-1;0;""unknown"";""no"""
"37;""blue-collar"";""married"";""secondary"";""no"";311;""yes"";""no"";""unknown"";4;""jun"";135;1;-1;0;""unknown"";""no"""
"29;""blue-collar"";""married"";""unknown"";""no"";356;""yes"";""no"";""unknown"";4;""jun"";169;2;-1;0;""unknown"";""no"""
"39;""blue-collar"";""single"";""primary"";""no"";1790;""yes"";""no"";""unknown"";4;""jun"";229;6;-1;0;""unknown"";""no"""
"24;""management"";""single"";""tertiary"";""no"";933;""yes"";""no"";""unknown"";4;""jun"";122;1;-1;0;""unknown"";""no"""
"52;""admin."";""married"";""secondary"";""no"";531;""no"";""no"";""unknown"";5;""jun"";222;1;-1;0;""unknown"";""no"""
"59;""housemaid"";""married"";""primary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";307;1;-1;0;""unknown"";""no"""
"41;""management"";""married"";""tertiary"";""no"";5;""no"";""no"";""unknown"";5;""jun"";178;1;-1;0;""unknown"";""no"""
"56;""retired"";""divorced"";""primary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";27;1;-1;0;""unknown"";""no"""
"48;""admin."";""married"";""secondary"";""no"";395;""no"";""no"";""unknown"";5;""jun"";168;1;-1;0;""unknown"";""no"""
"53;""retired"";""married"";""secondary"";""no"";1630;""no"";""no"";""unknown"";5;""jun"";160;1;-1;0;""unknown"";""no"""
"50;""unemployed"";""married"";""primary"";""no"";705;""no"";""no"";""unknown"";5;""jun"";504;1;-1;0;""unknown"";""yes"""
"35;""blue-collar"";""married"";""secondary"";""no"";344;""no"";""no"";""unknown"";5;""jun"";25;1;-1;0;""unknown"";""no"""
"39;""technician"";""married"";""secondary"";""no"";9121;""no"";""no"";""unknown"";5;""jun"";147;1;-1;0;""unknown"";""no"""
"49;""blue-collar"";""married"";""unknown"";""no"";1944;""no"";""no"";""unknown"";5;""jun"";773;1;-1;0;""unknown"";""no"""
"56;""unemployed"";""married"";""primary"";""no"";882;""no"";""no"";""unknown"";5;""jun"";169;1;-1;0;""unknown"";""no"""
"53;""housemaid"";""married"";""primary"";""no"";1903;""no"";""no"";""unknown"";5;""jun"";827;1;-1;0;""unknown"";""no"""
"47;""entrepreneur"";""divorced"";""tertiary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";124;1;-1;0;""unknown"";""no"""
"38;""admin."";""divorced"";""secondary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";56;1;-1;0;""unknown"";""no"""
"59;""retired"";""married"";""secondary"";""no"";56;""no"";""no"";""unknown"";5;""jun"";396;1;-1;0;""unknown"";""no"""
"59;""unknown"";""married"";""unknown"";""no"";3940;""no"";""no"";""unknown"";5;""jun"";48;2;-1;0;""unknown"";""no"""
"36;""management"";""married"";""unknown"";""no"";0;""no"";""no"";""unknown"";5;""jun"";131;1;-1;0;""unknown"";""no"""
"52;""unknown"";""married"";""primary"";""no"";8251;""no"";""no"";""unknown"";5;""jun"";397;1;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""secondary"";""no"";1910;""yes"";""no"";""unknown"";5;""jun"";41;1;-1;0;""unknown"";""no"""
"51;""unknown"";""divorced"";""unknown"";""no"";1649;""no"";""no"";""unknown"";5;""jun"";93;1;-1;0;""unknown"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";1772;""no"";""no"";""unknown"";5;""jun"";208;1;-1;0;""unknown"";""yes"""
"58;""blue-collar"";""married"";""secondary"";""no"";590;""no"";""yes"";""unknown"";5;""jun"";133;1;-1;0;""unknown"";""no"""
"39;""services"";""single"";""secondary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";133;1;-1;0;""unknown"";""no"""
"43;""housemaid"";""married"";""primary"";""no"";522;""no"";""no"";""unknown"";5;""jun"";86;1;-1;0;""unknown"";""no"""
"59;""retired"";""married"";""secondary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";812;1;-1;0;""unknown"";""yes"""
"48;""services"";""divorced"";""secondary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";428;1;-1;0;""unknown"";""no"""
"42;""blue-collar"";""divorced"";""secondary"";""no"";1037;""no"";""no"";""unknown"";5;""jun"";271;1;-1;0;""unknown"";""no"""
"37;""self-employed"";""single"";""secondary"";""no"";125;""no"";""no"";""unknown"";5;""jun"";56;1;-1;0;""unknown"";""no"""
"52;""housemaid"";""married"";""primary"";""no"";1340;""no"";""no"";""unknown"";5;""jun"";175;1;-1;0;""unknown"";""no"""
"44;""services"";""married"";""secondary"";""no"";382;""no"";""no"";""unknown"";5;""jun"";1167;1;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";6536;""no"";""no"";""unknown"";5;""jun"";647;1;-1;0;""unknown"";""no"""
"59;""retired"";""divorced"";""primary"";""no"";-88;""yes"";""no"";""unknown"";5;""jun"";910;2;-1;0;""unknown"";""yes"""
"38;""admin."";""single"";""unknown"";""no"";13;""no"";""no"";""unknown"";5;""jun"";21;1;-1;0;""unknown"";""no"""
"48;""retired"";""single"";""secondary"";""no"";3458;""no"";""no"";""unknown"";5;""jun"";292;1;-1;0;""unknown"";""no"""
"60;""retired"";""married"";""secondary"";""no"";8590;""no"";""no"";""unknown"";5;""jun"";85;1;-1;0;""unknown"";""no"""
"52;""housemaid"";""married"";""secondary"";""no"";14363;""no"";""no"";""unknown"";5;""jun"";132;1;-1;0;""unknown"";""no"""
"60;""housemaid"";""married"";""tertiary"";""no"";443;""no"";""no"";""unknown"";5;""jun"";60;1;-1;0;""unknown"";""no"""
"58;""entrepreneur"";""married"";""tertiary"";""no"";853;""no"";""no"";""unknown"";5;""jun"";1149;2;-1;0;""unknown"";""yes"""
"57;""management"";""married"";""secondary"";""no"";4046;""no"";""yes"";""unknown"";5;""jun"";331;1;-1;0;""unknown"";""no"""
"51;""unknown"";""single"";""unknown"";""no"";0;""no"";""no"";""unknown"";5;""jun"";409;1;-1;0;""unknown"";""no"""
"45;""blue-collar"";""married"";""unknown"";""no"";419;""no"";""no"";""unknown"";5;""jun"";420;1;-1;0;""unknown"";""no"""
"57;""blue-collar"";""married"";""primary"";""no"";60;""no"";""no"";""unknown"";5;""jun"";90;1;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""primary"";""no"";421;""yes"";""yes"";""unknown"";5;""jun"";52;1;-1;0;""unknown"";""no"""
"47;""technician"";""married"";""secondary"";""no"";89;""no"";""no"";""unknown"";5;""jun"";287;1;-1;0;""unknown"";""no"""
"59;""blue-collar"";""married"";""primary"";""no"";3587;""no"";""yes"";""unknown"";5;""jun"";118;2;-1;0;""unknown"";""no"""
"37;""unemployed"";""single"";""primary"";""no"";1648;""yes"";""no"";""unknown"";5;""jun"";166;2;-1;0;""unknown"";""no"""
"60;""management"";""married"";""tertiary"";""no"";13360;""no"";""yes"";""unknown"";5;""jun"";264;1;-1;0;""unknown"";""no"""
"45;""housemaid"";""married"";""tertiary"";""no"";2424;""no"";""no"";""unknown"";5;""jun"";452;1;-1;0;""unknown"";""no"""
"55;""housemaid"";""single"";""primary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";247;1;-1;0;""unknown"";""no"""
"56;""blue-collar"";""married"";""primary"";""no"";206;""no"";""no"";""unknown"";5;""jun"";315;1;-1;0;""unknown"";""no"""
"44;""services"";""married"";""unknown"";""no"";67;""yes"";""no"";""unknown"";5;""jun"";202;1;-1;0;""unknown"";""no"""
"50;""retired"";""married"";""primary"";""no"";420;""no"";""no"";""unknown"";5;""jun"";107;1;-1;0;""unknown"";""no"""
"42;""unemployed"";""married"";""secondary"";""no"";202;""no"";""no"";""unknown"";5;""jun"";257;1;-1;0;""unknown"";""no"""
"59;""housemaid"";""married"";""primary"";""no"";495;""no"";""no"";""unknown"";5;""jun"";150;2;-1;0;""unknown"";""no"""
"48;""blue-collar"";""single"";""primary"";""no"";316;""no"";""no"";""unknown"";5;""jun"";560;2;-1;0;""unknown"";""no"""
"45;""services"";""married"";""secondary"";""no"";0;""no"";""yes"";""unknown"";5;""jun"";370;2;-1;0;""unknown"";""no"""
"38;""management"";""divorced"";""tertiary"";""no"";4207;""no"";""no"";""unknown"";5;""jun"";355;1;-1;0;""unknown"";""no"""
"53;""unemployed"";""divorced"";""secondary"";""no"";1242;""no"";""no"";""unknown"";5;""jun"";280;1;-1;0;""unknown"";""no"""
"39;""services"";""married"";""secondary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";251;1;-1;0;""unknown"";""no"""
"50;""management"";""married"";""unknown"";""no"";3304;""no"";""no"";""unknown"";5;""jun"";1009;2;-1;0;""unknown"";""no"""
"38;""services"";""divorced"";""secondary"";""no"";61;""no"";""no"";""unknown"";5;""jun"";636;1;-1;0;""unknown"";""yes"""
"42;""blue-collar"";""married"";""secondary"";""no"";865;""no"";""yes"";""unknown"";5;""jun"";81;1;-1;0;""unknown"";""no"""
"56;""management"";""married"";""primary"";""no"";7747;""no"";""no"";""unknown"";5;""jun"";103;2;-1;0;""unknown"";""no"""
"61;""housemaid"";""married"";""unknown"";""no"";0;""no"";""no"";""unknown"";5;""jun"";118;1;-1;0;""unknown"";""no"""
"45;""blue-collar"";""married"";""primary"";""no"";1227;""no"";""no"";""unknown"";5;""jun"";127;3;-1;0;""unknown"";""no"""
"53;""services"";""divorced"";""primary"";""no"";3107;""no"";""no"";""unknown"";5;""jun"";152;1;-1;0;""unknown"";""no"""
"53;""housemaid"";""married"";""primary"";""no"";104;""no"";""yes"";""unknown"";5;""jun"";701;1;-1;0;""unknown"";""yes"""
"47;""blue-collar"";""married"";""secondary"";""no"";1996;""no"";""no"";""unknown"";5;""jun"";761;2;-1;0;""unknown"";""yes"""
"37;""technician"";""single"";""secondary"";""no"";255;""no"";""no"";""unknown"";5;""jun"";447;2;-1;0;""unknown"";""no"""
"37;""entrepreneur"";""married"";""secondary"";""no"";351;""yes"";""no"";""unknown"";5;""jun"";169;3;-1;0;""unknown"";""no"""
"55;""management"";""single"";""tertiary"";""no"";7025;""no"";""no"";""unknown"";5;""jun"";139;3;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""primary"";""no"";743;""no"";""no"";""unknown"";5;""jun"";18;2;-1;0;""unknown"";""no"""
"55;""blue-collar"";""married"";""secondary"";""no"";660;""no"";""no"";""unknown"";5;""jun"";348;1;-1;0;""unknown"";""no"""
"43;""services"";""single"";""secondary"";""no"";848;""no"";""no"";""unknown"";5;""jun"";168;2;-1;0;""unknown"";""no"""
"48;""technician"";""married"";""unknown"";""no"";460;""no"";""no"";""unknown"";5;""jun"";99;3;-1;0;""unknown"";""no"""
"38;""services"";""single"";""tertiary"";""no"";1222;""yes"";""no"";""unknown"";5;""jun"";237;2;-1;0;""unknown"";""no"""
"45;""blue-collar"";""single"";""secondary"";""no"";143;""no"";""no"";""unknown"";5;""jun"";201;1;-1;0;""unknown"";""no"""
"48;""services"";""single"";""secondary"";""no"";220;""no"";""no"";""unknown"";5;""jun"";1005;2;-1;0;""unknown"";""no"""
"48;""admin."";""married"";""secondary"";""no"";1099;""no"";""yes"";""unknown"";5;""jun"";340;1;-1;0;""unknown"";""no"""
"37;""admin."";""married"";""secondary"";""no"";637;""no"";""no"";""unknown"";5;""jun"";1084;1;-1;0;""unknown"";""no"""
"50;""technician"";""divorced"";""tertiary"";""no"";1044;""no"";""no"";""unknown"";5;""jun"";400;2;-1;0;""unknown"";""no"""
"50;""entrepreneur"";""single"";""primary"";""no"";1659;""no"";""no"";""unknown"";5;""jun"";221;2;-1;0;""unknown"";""no"""
"40;""services"";""single"";""secondary"";""no"";1038;""no"";""no"";""unknown"";5;""jun"";741;1;-1;0;""unknown"";""no"""
"52;""management"";""married"";""primary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";85;3;-1;0;""unknown"";""no"""
"40;""management"";""single"";""secondary"";""no"";269;""no"";""no"";""unknown"";5;""jun"";128;1;-1;0;""unknown"";""no"""
"50;""housemaid"";""married"";""secondary"";""no"";34;""yes"";""no"";""unknown"";5;""jun"";163;1;-1;0;""unknown"";""no"""
"52;""management"";""married"";""tertiary"";""no"";1111;""no"";""no"";""unknown"";5;""jun"";17;1;-1;0;""unknown"";""no"""
"40;""self-employed"";""married"";""tertiary"";""no"";1750;""no"";""no"";""unknown"";5;""jun"";197;1;-1;0;""unknown"";""no"""
"45;""retired"";""divorced"";""secondary"";""no"";229;""no"";""no"";""unknown"";5;""jun"";181;2;-1;0;""unknown"";""no"""
"32;""blue-collar"";""married"";""secondary"";""no"";95;""yes"";""no"";""unknown"";5;""jun"";77;2;-1;0;""unknown"";""no"""
"41;""technician"";""married"";""tertiary"";""no"";13;""no"";""no"";""unknown"";5;""jun"";189;2;-1;0;""unknown"";""no"""
"42;""management"";""married"";""tertiary"";""no"";477;""yes"";""no"";""unknown"";5;""jun"";517;3;-1;0;""unknown"";""no"""
"59;""blue-collar"";""married"";""primary"";""no"";8562;""no"";""no"";""unknown"";5;""jun"";86;2;-1;0;""unknown"";""no"""
"58;""retired"";""married"";""secondary"";""no"";150;""yes"";""no"";""unknown"";5;""jun"";420;4;-1;0;""unknown"";""no"""
"30;""services"";""married"";""secondary"";""no"";311;""yes"";""yes"";""unknown"";5;""jun"";94;4;-1;0;""unknown"";""no"""
"39;""technician"";""single"";""secondary"";""no"";1820;""no"";""no"";""unknown"";5;""jun"";231;2;-1;0;""unknown"";""no"""
"49;""admin."";""married"";""secondary"";""no"";1677;""no"";""no"";""unknown"";5;""jun"";19;3;-1;0;""unknown"";""no"""
"39;""admin."";""married"";""secondary"";""no"";1595;""yes"";""no"";""unknown"";5;""jun"";102;2;-1;0;""unknown"";""no"""
"53;""technician"";""divorced"";""secondary"";""no"";12;""no"";""no"";""unknown"";5;""jun"";150;2;-1;0;""unknown"";""no"""
"52;""self-employed"";""single"";""tertiary"";""no"";1623;""yes"";""no"";""unknown"";5;""jun"";21;17;-1;0;""unknown"";""no"""
"51;""services"";""married"";""unknown"";""no"";518;""no"";""no"";""unknown"";5;""jun"";312;3;-1;0;""unknown"";""no"""
"46;""management"";""married"";""unknown"";""no"";2296;""no"";""no"";""unknown"";5;""jun"";67;2;-1;0;""unknown"";""no"""
"32;""management"";""single"";""tertiary"";""no"";1742;""no"";""no"";""unknown"";5;""jun"";231;2;-1;0;""unknown"";""no"""
"46;""admin."";""single"";""secondary"";""no"";1790;""yes"";""no"";""unknown"";5;""jun"";214;5;-1;0;""unknown"";""no"""
"40;""entrepreneur"";""married"";""primary"";""no"";4674;""no"";""no"";""unknown"";5;""jun"";160;2;-1;0;""unknown"";""no"""
"39;""admin."";""single"";""primary"";""no"";2805;""no"";""no"";""unknown"";5;""jun"";288;2;-1;0;""unknown"";""no"""
"24;""student"";""single"";""primary"";""no"";0;""no"";""no"";""unknown"";5;""jun"";25;26;-1;0;""unknown"";""no"""
"47;""admin."";""married"";""secondary"";""no"";407;""yes"";""no"";""unknown"";5;""jun"";67;12;-1;0;""unknown"";""no"""
"46;""blue-collar"";""married"";""primary"";""no"";2093;""no"";""no"";""unknown"";5;""jun"";128;2;-1;0;""unknown"";""no"""
"59;""management"";""single"";""tertiary"";""no"";911;""no"";""yes"";""unknown"";5;""jun"";172;2;-1;0;""unknown"";""no"""
"52;""blue-collar"";""married"";""primary"";""no"";-133;""no"";""no"";""unknown"";5;""jun"";96;2;-1;0;""unknown"";""no"""
"35;""housemaid"";""single"";""secondary"";""no"";1015;""yes"";""no"";""unknown"";5;""jun"";406;2;-1;0;""unknown"";""yes"""
"60;""technician"";""divorced"";""secondary"";""no"";0;""no"";""no"";""unknown"";6;""jun"";105;1;-1;0;""unknown"";""no"""
"32;""services"";""married"";""secondary"";""no"";21;""no"";""no"";""unknown"";6;""jun"";144;15;-1;0;""unknown"";""no"""
"38;""blue-collar"";""married"";""secondary"";""no"";2836;""no"";""no"";""unknown"";6;""jun"";116;3;-1;0;""unknown"";""no"""
"52;""housemaid"";""married"";""primary"";""no"";1837;""no"";""no"";""unknown"";6;""jun"";118;1;-1;0;""unknown"";""no"""
"60;""retired"";""married"";""secondary"";""no"";-1110;""yes"";""no"";""unknown"";6;""jun"";143;2;-1;0;""unknown"";""no"""
"54;""entrepreneur"";""married"";""secondary"";""no"";2791;""no"";""no"";""unknown"";6;""jun"";94;1;-1;0;""unknown"";""no"""
"39;""management"";""divorced"";""unknown"";""no"";401;""no"";""no"";""unknown"";6;""jun"";126;1;-1;0;""unknown"";""no"""
"50;""blue-collar"";""single"";""primary"";""no"";1743;""yes"";""no"";""unknown"";6;""jun"";49;5;-1;0;""unknown"";""no"""
"46;""unknown"";""married"";""unknown"";""no"";2505;""no"";""no"";""unknown"";6;""jun"";135;2;-1;0;""unknown"";""no"""
"41;""housemaid"";""divorced"";""primary"";""no"";9059;""no"";""no"";""unknown"";6;""jun"";113;1;-1;0;""unknown"";""no"""
"26;""admin."";""married"";""secondary"";""no"";710;""yes"";""yes"";""unknown"";6;""jun"";1276;2;-1;0;""unknown"";""yes"""
"56;""management"";""married"";""tertiary"";""no"";3039;""no"";""no"";""unknown"";6;""jun"";420;2;-1;0;""unknown"";""no"""
"43;""blue-collar"";""married"";""secondary"";""no"";101;""no"";""no"";""unknown"";6;""jun"";153;1;-1;0;""unknown"";""no"""
"60;""housemaid"";""married"";""primary"";""no"";161;""no"";""no"";""unknown"";6;""jun"";183;1;-1;0;""unknown"";""no"""
"60;""technician"";""married"";""tertiary"";""no"";0;""no"";""no"";""unknown"";6;""jun"";320;1;-1;0;""unknown"";""no"""
"53;""retired"";""married"";""primary"";""no"";2010;""no"";""yes"";""unknown"";6;""jun"";182;1;-1;0;""unknown"";""no"""
"35;""self-employed"";""married"";""secondary"";""no"";116;""no"";""no"";""unknown"";6;""jun"";361;1;-1;0;""unknown"";""no"""
"51;""housemaid"";""married"";""primary"";""no"";1521;""no"";""no"";""unknown"";6;""jun"";24;1;-1;0;""unknown"";""no"""
"53;""blue-collar"";""married"";""secondary"";""no"";66;""no"";""no"";""unknown"";6;""jun"";360;2;-1;0;""unknown"";""no"""
"40;""blue-collar"";""single"";""primary"";""no"";1055;""no"";""no"";""unknown"";6;""jun"";32;2;-1;0;""unknown"";""no"""
"60;""self-employed"";""married"";""secondary"";""no"";0;""no"";""no"";""unknown"";6;""jun"";97;1;-1;0;""unknown"";""no"""
"36;""self-employed"";""single"";""tertiary"";""no"";2000;""no"";""no"";""unknown"";6;""jun"";94;1;-1;0;""unknown"";""no"""
"59;""admin."";""married"";""secondary"";""no"";1001;""no"";""no"";""unknown"";6;""jun"";175;2;-1;0;""unknown"";""no"""
"54;""self-employed"";""divorced"";""primary"";""no"";351;""yes"";""no"";""unknown"";6;""jun"";642;2;-1;0;""unknown"";""yes"""
"35;""unknown"";""married"";""unknown"";""no"";0;""no"";""no"";""unknown"";6;""jun"";159;3;-1;0;""unknown"";""no"""
"36;""technician"";""married"";""secondary"";""no"";22;""no"";""no"";""unknown"";6;""jun"";464;1;-1;0;""unknown"";""no"""
"48;""services"";""married"";""secondary"";""no"";328;""no"";""no"";""unknown"";6;""jun"";189;1;-1;0;""unknown"";""no"""
"53;""entrepreneur"";""married"";""unknown"";""no"";19850;""no"";""no"";""unknown"";6;""jun"";86;1;-1;0;""unknown"";""no"""
