age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
32.0000,technician,single,tertiary,no,705.0000,yes,no,cellular,25.0000,may,414.0000,2.0000,35.0000,4.0000,failure,yes
43.0000,management,married,tertiary,no,79.0000,no,no,cellular,26.0000,may,640.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,management,married,tertiary,no,243.0000,no,no,cellular,26.0000,may,482.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,management,single,tertiary,no,1317.0000,no,no,cellular,26.0000,may,176.0000,1.0000,-1.0000,0.0000,unknown,yes
60.0000,retired,married,tertiary,no,846.0000,no,no,telephone,26.0000,may,1346.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,student,single,tertiary,no,326.0000,no,no,cellular,26.0000,may,390.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,student,single,secondary,no,100.0000,no,no,cellular,26.0000,may,445.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,student,single,secondary,no,304.0000,no,no,cellular,26.0000,may,226.0000,2.0000,-1.0000,0.0000,unknown,yes
26.0000,student,single,tertiary,no,39.0000,no,no,cellular,26.0000,may,396.0000,3.0000,-1.0000,0.0000,unknown,yes
32.0000,management,single,tertiary,no,312.0000,no,no,cellular,26.0000,may,208.0000,2.0000,98.0000,2.0000,success,yes
25.0000,admin.,married,tertiary,no,906.0000,no,no,cellular,26.0000,may,253.0000,1.0000,-1.0000,0.0000,unknown,yes
21.0000,admin.,single,secondary,no,524.0000,no,no,cellular,26.0000,may,185.0000,1.0000,-1.0000,0.0000,unknown,yes
41.0000,self-employed,single,tertiary,no,1081.0000,no,no,cellular,27.0000,may,229.0000,3.0000,-1.0000,0.0000,unknown,yes
30.0000,admin.,single,secondary,no,983.0000,yes,no,cellular,27.0000,may,189.0000,2.0000,-1.0000,0.0000,unknown,yes
47.0000,admin.,divorced,secondary,no,2232.0000,no,no,cellular,27.0000,may,439.0000,1.0000,103.0000,1.0000,success,yes
37.0000,admin.,married,secondary,no,1967.0000,no,no,cellular,27.0000,may,242.0000,1.0000,212.0000,1.0000,success,yes
34.0000,admin.,married,secondary,no,1406.0000,yes,no,cellular,27.0000,may,145.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,admin.,single,secondary,no,157.0000,no,no,cellular,27.0000,may,155.0000,3.0000,-1.0000,0.0000,unknown,yes
24.0000,admin.,single,tertiary,no,0.0000,yes,no,cellular,27.0000,may,122.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,technician,married,secondary,no,1368.0000,no,no,cellular,27.0000,may,329.0000,1.0000,41.0000,2.0000,other,yes
54.0000,retired,divorced,tertiary,no,3076.0000,no,no,cellular,27.0000,may,367.0000,2.0000,-1.0000,0.0000,unknown,yes
44.0000,management,married,tertiary,no,7818.0000,no,no,cellular,27.0000,may,412.0000,1.0000,-1.0000,0.0000,unknown,yes
56.0000,admin.,single,secondary,no,4118.0000,no,no,telephone,27.0000,may,165.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,admin.,single,tertiary,no,760.0000,yes,no,cellular,27.0000,may,223.0000,3.0000,89.0000,2.0000,failure,yes
25.0000,student,single,unknown,no,277.0000,no,no,cellular,27.0000,may,311.0000,2.0000,-1.0000,0.0000,unknown,yes
55.0000,admin.,married,secondary,no,602.0000,no,no,cellular,1.0000,jun,324.0000,3.0000,90.0000,2.0000,success,yes
57.0000,management,married,tertiary,no,473.0000,no,no,cellular,1.0000,jun,295.0000,1.0000,-1.0000,0.0000,unknown,yes
48.0000,management,married,tertiary,no,1167.0000,yes,yes,cellular,1.0000,jun,264.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,unemployed,single,tertiary,no,343.0000,no,no,cellular,1.0000,jun,377.0000,1.0000,-1.0000,0.0000,unknown,yes
49.0000,management,married,tertiary,no,1808.0000,yes,no,cellular,1.0000,jun,205.0000,1.0000,95.0000,1.0000,success,yes
25.0000,technician,single,secondary,no,1199.0000,no,no,cellular,1.0000,jun,287.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,housemaid,divorced,secondary,no,70.0000,no,no,cellular,1.0000,jun,263.0000,1.0000,-1.0000,0.0000,unknown,yes
45.0000,blue-collar,married,secondary,no,1723.0000,no,no,cellular,1.0000,jun,166.0000,2.0000,-1.0000,0.0000,unknown,yes
33.0000,management,married,tertiary,no,1323.0000,no,no,cellular,1.0000,jun,327.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,management,single,secondary,no,2613.0000,no,no,cellular,1.0000,jun,326.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,technician,single,secondary,no,938.0000,no,no,cellular,1.0000,jun,1048.0000,1.0000,-1.0000,0.0000,unknown,yes
53.0000,technician,married,secondary,no,284.0000,no,no,cellular,1.0000,jun,781.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,management,married,tertiary,no,1059.0000,no,yes,cellular,1.0000,jun,335.0000,2.0000,-1.0000,0.0000,unknown,yes
49.0000,technician,married,secondary,no,1684.0000,no,yes,cellular,1.0000,jun,412.0000,2.0000,-1.0000,0.0000,unknown,yes
54.0000,management,married,tertiary,no,534.0000,no,no,cellular,1.0000,jun,177.0000,2.0000,-1.0000,0.0000,unknown,yes
47.0000,technician,married,secondary,no,293.0000,no,no,cellular,1.0000,jun,251.0000,1.0000,90.0000,1.0000,success,yes
34.0000,blue-collar,married,secondary,no,262.0000,no,no,cellular,1.0000,jun,339.0000,1.0000,-1.0000,0.0000,unknown,yes
54.0000,services,divorced,secondary,no,0.0000,no,no,cellular,1.0000,jun,174.0000,1.0000,81.0000,2.0000,success,yes
43.0000,management,divorced,tertiary,no,2367.0000,no,no,cellular,1.0000,jun,114.0000,1.0000,38.0000,2.0000,other,yes
23.0000,services,single,secondary,no,31.0000,no,no,cellular,1.0000,jun,192.0000,1.0000,-1.0000,0.0000,unknown,yes
48.0000,management,married,tertiary,no,3842.0000,no,no,cellular,1.0000,jun,215.0000,2.0000,-1.0000,0.0000,unknown,yes
30.0000,self-employed,single,tertiary,no,3343.0000,no,no,cellular,1.0000,jun,235.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,unemployed,single,secondary,no,804.0000,no,no,cellular,1.0000,jun,1087.0000,1.0000,-1.0000,0.0000,unknown,yes
34.0000,student,single,unknown,no,1011.0000,no,no,cellular,1.0000,jun,253.0000,1.0000,-1.0000,0.0000,unknown,yes
40.0000,blue-collar,married,secondary,no,1451.0000,no,no,cellular,1.0000,jun,314.0000,1.0000,-1.0000,0.0000,unknown,yes
47.0000,management,married,tertiary,no,2351.0000,no,no,cellular,2.0000,jun,163.0000,2.0000,84.0000,1.0000,success,yes
26.0000,management,single,tertiary,no,1623.0000,no,no,cellular,2.0000,jun,479.0000,1.0000,-1.0000,0.0000,unknown,yes
37.0000,admin.,married,secondary,no,597.0000,no,no,cellular,2.0000,jun,395.0000,1.0000,-1.0000,0.0000,unknown,yes
34.0000,management,married,tertiary,no,611.0000,no,no,cellular,2.0000,jun,350.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,admin.,single,tertiary,no,313.0000,no,yes,cellular,2.0000,jun,199.0000,1.0000,96.0000,2.0000,success,yes
44.0000,management,married,tertiary,no,1954.0000,no,no,cellular,2.0000,jun,294.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,management,single,tertiary,no,307.0000,yes,no,cellular,2.0000,jun,690.0000,1.0000,-1.0000,0.0000,unknown,yes
40.0000,unemployed,single,tertiary,no,7968.0000,no,no,cellular,2.0000,jun,596.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,blue-collar,married,secondary,no,2160.0000,no,no,cellular,2.0000,jun,169.0000,1.0000,-1.0000,0.0000,unknown,yes
52.0000,technician,divorced,secondary,no,1005.0000,yes,no,cellular,2.0000,jun,195.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,admin.,married,tertiary,no,1988.0000,no,no,cellular,2.0000,jun,103.0000,1.0000,67.0000,4.0000,success,yes
33.0000,services,divorced,secondary,no,1117.0000,no,no,cellular,2.0000,jun,417.0000,1.0000,-1.0000,0.0000,unknown,yes
50.0000,technician,married,secondary,no,3370.0000,no,no,cellular,2.0000,jun,160.0000,2.0000,-1.0000,0.0000,unknown,yes
53.0000,admin.,married,secondary,no,109.0000,no,no,telephone,2.0000,jun,270.0000,1.0000,-1.0000,0.0000,unknown,yes
42.0000,services,married,secondary,no,1376.0000,yes,no,cellular,2.0000,jun,271.0000,2.0000,92.0000,4.0000,success,yes
32.0000,admin.,married,tertiary,no,653.0000,no,no,cellular,2.0000,jun,84.0000,1.0000,-1.0000,0.0000,unknown,yes
31.0000,student,single,tertiary,no,64.0000,no,no,cellular,2.0000,jun,261.0000,2.0000,-1.0000,0.0000,unknown,yes
29.0000,technician,single,secondary,no,1165.0000,no,no,cellular,2.0000,jun,245.0000,1.0000,-1.0000,0.0000,unknown,yes
57.0000,blue-collar,married,primary,no,3109.0000,no,no,cellular,2.0000,jun,482.0000,2.0000,-1.0000,0.0000,unknown,yes
37.0000,entrepreneur,married,tertiary,no,189.0000,no,no,cellular,2.0000,jun,253.0000,2.0000,-1.0000,0.0000,unknown,yes
38.0000,blue-collar,married,secondary,no,2467.0000,no,no,cellular,2.0000,jun,192.0000,1.0000,-1.0000,0.0000,unknown,yes
35.0000,technician,married,tertiary,no,1354.0000,no,no,cellular,2.0000,jun,250.0000,2.0000,-1.0000,0.0000,unknown,yes
29.0000,technician,married,secondary,no,23.0000,yes,no,cellular,2.0000,jun,163.0000,1.0000,55.0000,2.0000,failure,yes
52.0000,technician,married,secondary,no,0.0000,no,no,cellular,2.0000,jun,541.0000,3.0000,-1.0000,0.0000,unknown,yes
34.0000,unemployed,married,secondary,no,978.0000,no,no,cellular,3.0000,jun,262.0000,2.0000,71.0000,1.0000,success,yes
60.0000,technician,married,secondary,no,294.0000,no,no,telephone,3.0000,jun,206.0000,4.0000,-1.0000,0.0000,unknown,yes
32.0000,self-employed,married,secondary,no,409.0000,no,no,cellular,3.0000,jun,115.0000,2.0000,86.0000,2.0000,success,yes
27.0000,admin.,single,secondary,no,261.0000,yes,yes,cellular,3.0000,jun,592.0000,4.0000,-1.0000,0.0000,unknown,yes
29.0000,management,single,tertiary,no,3846.0000,no,no,cellular,3.0000,jun,313.0000,2.0000,-1.0000,0.0000,unknown,yes
33.0000,management,divorced,tertiary,no,2240.0000,no,no,cellular,3.0000,jun,198.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,blue-collar,married,primary,no,5.0000,no,no,cellular,3.0000,jun,321.0000,1.0000,-1.0000,0.0000,unknown,yes
39.0000,admin.,married,secondary,no,150.0000,no,no,cellular,3.0000,jun,296.0000,4.0000,-1.0000,0.0000,unknown,yes
31.0000,technician,single,tertiary,no,882.0000,no,no,cellular,3.0000,jun,411.0000,1.0000,-1.0000,0.0000,unknown,yes
60.0000,management,divorced,tertiary,no,366.0000,no,no,cellular,3.0000,jun,593.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,student,single,tertiary,no,1189.0000,no,no,cellular,3.0000,jun,165.0000,1.0000,-1.0000,0.0000,unknown,yes
45.0000,admin.,married,secondary,no,204.0000,yes,no,cellular,3.0000,jun,224.0000,2.0000,-1.0000,0.0000,unknown,yes
29.0000,management,single,tertiary,no,637.0000,yes,no,cellular,3.0000,jun,340.0000,1.0000,119.0000,1.0000,failure,yes
55.0000,management,divorced,tertiary,no,2383.0000,no,no,cellular,3.0000,jun,591.0000,2.0000,-1.0000,0.0000,unknown,yes
30.0000,management,single,tertiary,no,3340.0000,no,no,cellular,3.0000,jun,238.0000,3.0000,-1.0000,0.0000,unknown,yes
54.0000,admin.,divorced,secondary,no,200.0000,no,no,cellular,3.0000,jun,170.0000,1.0000,-1.0000,0.0000,unknown,yes
39.0000,blue-collar,single,tertiary,no,48.0000,no,no,cellular,3.0000,jun,539.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,management,single,tertiary,no,2786.0000,no,no,cellular,3.0000,jun,300.0000,2.0000,72.0000,1.0000,success,yes
57.0000,retired,married,secondary,no,5313.0000,no,no,cellular,3.0000,jun,200.0000,1.0000,-1.0000,0.0000,unknown,yes
39.0000,unemployed,married,tertiary,no,201.0000,no,no,cellular,3.0000,jun,699.0000,1.0000,119.0000,1.0000,failure,yes
25.0000,blue-collar,single,secondary,no,389.0000,no,no,cellular,3.0000,jun,837.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,management,divorced,tertiary,no,481.0000,yes,no,cellular,3.0000,jun,187.0000,1.0000,20.0000,1.0000,other,yes
50.0000,management,divorced,tertiary,no,810.0000,no,no,cellular,4.0000,jun,510.0000,3.0000,-1.0000,0.0000,unknown,yes
35.0000,services,married,secondary,no,52.0000,yes,no,cellular,4.0000,jun,328.0000,2.0000,94.0000,4.0000,success,yes
37.0000,management,married,tertiary,no,108.0000,yes,yes,cellular,4.0000,jun,262.0000,2.0000,-1.0000,0.0000,unknown,yes
42.0000,admin.,single,secondary,no,684.0000,no,no,cellular,4.0000,jun,207.0000,1.0000,-1.0000,0.0000,unknown,yes
27.0000,management,married,secondary,no,2071.0000,no,no,cellular,4.0000,jun,449.0000,1.0000,-1.0000,0.0000,unknown,yes
27.0000,services,single,secondary,no,339.0000,no,no,cellular,4.0000,jun,182.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,management,single,tertiary,no,572.0000,no,no,cellular,4.0000,jun,224.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,student,single,secondary,no,1779.0000,no,no,cellular,4.0000,jun,400.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,student,single,secondary,no,132.0000,no,no,cellular,4.0000,jun,217.0000,1.0000,-1.0000,0.0000,unknown,yes
41.0000,services,married,secondary,no,0.0000,yes,yes,cellular,4.0000,jun,352.0000,2.0000,122.0000,2.0000,failure,yes
29.0000,management,married,tertiary,no,205.0000,no,no,cellular,4.0000,jun,787.0000,1.0000,-1.0000,0.0000,unknown,yes
32.0000,management,married,tertiary,no,4945.0000,no,no,cellular,4.0000,jun,160.0000,1.0000,119.0000,2.0000,other,yes
30.0000,management,married,tertiary,no,419.0000,yes,no,cellular,4.0000,jun,194.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,technician,single,secondary,no,1130.0000,no,no,cellular,4.0000,jun,96.0000,2.0000,98.0000,1.0000,success,yes
55.0000,admin.,married,secondary,no,1662.0000,no,no,cellular,4.0000,jun,94.0000,2.0000,-1.0000,0.0000,unknown,yes
25.0000,admin.,single,secondary,no,1871.0000,no,no,cellular,4.0000,jun,136.0000,1.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,married,secondary,no,563.0000,no,yes,cellular,4.0000,jun,147.0000,1.0000,119.0000,3.0000,failure,yes
31.0000,unemployed,married,secondary,no,6.0000,no,no,cellular,4.0000,jun,121.0000,4.0000,-1.0000,0.0000,unknown,yes
25.0000,services,single,secondary,no,594.0000,no,no,cellular,4.0000,jun,89.0000,2.0000,-1.0000,0.0000,unknown,yes
27.0000,student,single,secondary,no,538.0000,no,no,cellular,4.0000,jun,124.0000,2.0000,-1.0000,0.0000,unknown,yes
34.0000,admin.,single,secondary,no,303.0000,no,no,cellular,4.0000,jun,282.0000,3.0000,126.0000,3.0000,failure,yes
27.0000,admin.,married,secondary,no,897.0000,no,no,cellular,5.0000,jun,397.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,management,single,secondary,no,171.0000,no,no,cellular,5.0000,jun,324.0000,1.0000,87.0000,1.0000,success,yes
28.0000,management,single,secondary,no,1633.0000,no,no,cellular,5.0000,jun,275.0000,1.0000,-1.0000,0.0000,unknown,yes
58.0000,retired,married,primary,no,1980.0000,no,no,cellular,5.0000,jun,255.0000,1.0000,-1.0000,0.0000,unknown,yes
44.0000,technician,married,tertiary,no,1933.0000,no,no,cellular,5.0000,jun,462.0000,1.0000,-1.0000,0.0000,unknown,yes
57.0000,retired,married,secondary,no,1841.0000,no,no,telephone,5.0000,jun,302.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,self-employed,single,tertiary,no,42.0000,yes,no,cellular,5.0000,jun,149.0000,1.0000,94.0000,1.0000,success,yes
21.0000,student,single,secondary,no,794.0000,no,no,cellular,5.0000,jun,191.0000,1.0000,-1.0000,0.0000,unknown,yes
54.0000,management,married,tertiary,no,8295.0000,no,no,cellular,5.0000,jun,207.0000,1.0000,-1.0000,0.0000,unknown,yes
59.0000,retired,married,primary,no,0.0000,no,no,cellular,5.0000,jun,493.0000,2.0000,-1.0000,0.0000,unknown,yes
28.0000,management,single,tertiary,no,874.0000,yes,no,cellular,5.0000,jun,509.0000,1.0000,-1.0000,0.0000,unknown,yes
37.0000,blue-collar,married,secondary,no,4321.0000,no,no,cellular,5.0000,jun,657.0000,1.0000,-1.0000,0.0000,unknown,yes
30.0000,technician,single,tertiary,no,0.0000,yes,no,cellular,5.0000,jun,159.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,housemaid,single,primary,no,745.0000,no,no,telephone,5.0000,jun,522.0000,3.0000,-1.0000,0.0000,unknown,yes
31.0000,management,single,tertiary,no,924.0000,no,no,cellular,5.0000,jun,207.0000,2.0000,98.0000,1.0000,success,yes
41.0000,unemployed,single,primary,no,216.0000,no,no,cellular,5.0000,jun,577.0000,3.0000,-1.0000,0.0000,unknown,yes
30.0000,unemployed,single,tertiary,no,1159.0000,no,no,telephone,5.0000,jun,366.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,self-employed,single,tertiary,no,3290.0000,no,no,cellular,5.0000,jun,201.0000,2.0000,-1.0000,0.0000,unknown,yes
31.0000,unemployed,single,secondary,no,582.0000,yes,no,cellular,5.0000,jun,548.0000,2.0000,-1.0000,0.0000,unknown,yes
53.0000,management,divorced,tertiary,no,380.0000,no,yes,cellular,5.0000,jun,438.0000,2.0000,-1.0000,0.0000,unknown,yes
22.0000,blue-collar,single,secondary,no,682.0000,no,no,cellular,5.0000,jun,126.0000,2.0000,91.0000,1.0000,success,yes
36.0000,services,married,primary,no,92.0000,yes,no,cellular,5.0000,jun,244.0000,7.0000,-1.0000,0.0000,unknown,yes
33.0000,technician,single,secondary,no,66.0000,no,no,cellular,5.0000,jun,157.0000,2.0000,-1.0000,0.0000,unknown,yes
31.0000,technician,single,tertiary,no,252.0000,no,no,cellular,8.0000,jun,107.0000,3.0000,-1.0000,0.0000,unknown,yes
49.0000,admin.,married,tertiary,no,6574.0000,no,no,cellular,8.0000,jun,138.0000,3.0000,-1.0000,0.0000,unknown,yes
51.0000,self-employed,married,unknown,no,2094.0000,no,no,cellular,8.0000,jun,458.0000,6.0000,-1.0000,0.0000,unknown,yes
34.0000,technician,married,secondary,no,294.0000,yes,no,cellular,8.0000,jun,301.0000,3.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,married,primary,no,1177.0000,no,no,cellular,8.0000,jun,243.0000,4.0000,-1.0000,0.0000,unknown,yes
31.0000,management,single,tertiary,no,5205.0000,no,no,cellular,9.0000,jun,529.0000,2.0000,-1.0000,0.0000,unknown,yes
25.0000,technician,single,tertiary,no,3630.0000,no,no,telephone,9.0000,jun,221.0000,7.0000,-1.0000,0.0000,unknown,yes
25.0000,services,single,tertiary,no,12.0000,no,no,cellular,12.0000,jun,126.0000,6.0000,-1.0000,0.0000,unknown,yes
50.0000,management,married,tertiary,no,1612.0000,no,no,cellular,15.0000,jun,532.0000,2.0000,98.0000,2.0000,other,yes
32.0000,management,single,tertiary,no,718.0000,yes,no,cellular,15.0000,jun,95.0000,1.0000,-1.0000,0.0000,unknown,yes
60.0000,admin.,married,secondary,no,3547.0000,no,no,telephone,15.0000,jun,351.0000,6.0000,-1.0000,0.0000,unknown,yes
32.0000,services,married,secondary,no,914.0000,no,no,cellular,15.0000,jun,372.0000,1.0000,-1.0000,0.0000,unknown,yes
52.0000,entrepreneur,married,secondary,no,1306.0000,no,no,cellular,15.0000,jun,288.0000,1.0000,-1.0000,0.0000,unknown,yes
59.0000,technician,married,secondary,no,259.0000,no,no,cellular,15.0000,jun,415.0000,1.0000,89.0000,1.0000,success,yes
56.0000,retired,married,secondary,no,-1206.0000,yes,no,cellular,15.0000,jun,382.0000,2.0000,-1.0000,0.0000,unknown,yes
47.0000,management,single,tertiary,no,372.0000,no,no,cellular,15.0000,jun,257.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,management,married,tertiary,no,3518.0000,no,no,cellular,15.0000,jun,181.0000,2.0000,-1.0000,0.0000,unknown,yes
25.0000,services,single,secondary,no,505.0000,no,no,cellular,15.0000,jun,284.0000,1.0000,-1.0000,0.0000,unknown,yes
31.0000,student,single,secondary,no,1776.0000,no,no,cellular,15.0000,jun,220.0000,1.0000,207.0000,1.0000,other,yes
26.0000,admin.,married,secondary,no,1595.0000,no,no,cellular,15.0000,jun,155.0000,1.0000,105.0000,1.0000,failure,yes
37.0000,admin.,single,tertiary,no,1000.0000,yes,no,cellular,15.0000,jun,322.0000,1.0000,90.0000,1.0000,success,yes
27.0000,admin.,single,tertiary,no,138.0000,no,no,cellular,15.0000,jun,89.0000,2.0000,-1.0000,0.0000,unknown,yes
49.0000,management,married,tertiary,no,561.0000,no,no,cellular,15.0000,jun,173.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,management,single,tertiary,no,170.0000,no,no,cellular,15.0000,jun,129.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,management,single,tertiary,no,502.0000,no,no,cellular,16.0000,jun,136.0000,2.0000,-1.0000,0.0000,unknown,yes
33.0000,blue-collar,married,secondary,no,379.0000,yes,yes,cellular,16.0000,jun,263.0000,2.0000,-1.0000,0.0000,unknown,yes
32.0000,services,married,secondary,no,689.0000,yes,yes,cellular,16.0000,jun,162.0000,3.0000,-1.0000,0.0000,unknown,yes
30.0000,technician,single,secondary,no,2567.0000,no,no,cellular,18.0000,jun,813.0000,4.0000,-1.0000,0.0000,unknown,yes
34.0000,management,married,tertiary,no,443.0000,no,no,cellular,18.0000,jun,235.0000,3.0000,-1.0000,0.0000,unknown,yes
58.0000,retired,married,primary,no,2074.0000,no,no,cellular,18.0000,jun,259.0000,2.0000,-1.0000,0.0000,unknown,yes
34.0000,management,married,tertiary,no,2374.0000,yes,yes,cellular,18.0000,jun,270.0000,2.0000,314.0000,2.0000,failure,yes
61.0000,management,married,tertiary,no,997.0000,no,no,cellular,22.0000,jun,269.0000,1.0000,104.0000,1.0000,success,yes
37.0000,admin.,married,secondary,no,2061.0000,yes,yes,cellular,22.0000,jun,459.0000,1.0000,109.0000,3.0000,failure,yes
